id,address,city,state,zipcode,latitude,longitude,bedrooms,bathrooms,rooms,squareFootage,lotSize,yearBuilt,lastSaleDate,lastSaleAmount,priorSaleDate,priorSaleAmount,estimated_value
3585541,2825 N Gaylord St,Denver,CO,80205,39.757532,-104.961347,4,1,7,1536,4690,1906,8/16/2005,295000,,,566829
4484370,2328 N Ogden St,Denver,CO,80205,39.751324,-104.97423,4,2,7,1622,4690,1889,8/16/2005,225000,,,536354
1191465,3664 Newport St,Denver,CO,80207,39.768582,-104.909144,2,1,4,961,6250,1952,8/15/2005,92555,,,359603
19970050,765 S Harrison St,Denver,CO,80209,39.702287,-104.942798,2,3,7,1373,9600,1952,8/15/2005,434000,,,695213
1026900,2331 Forest St,Denver,CO,80207,39.751728,-104.927297,3,4,7,1600,6250,1913,8/12/2005,515000,,,868151
3369236,7180 Martin Luther King Blvd,Denver,CO,80207,39.761558,-104.904944,3,1,5,1032,9370,1952,8/10/2005,215000,,,366113
23766964,532 S Grant St,Denver,CO,80209,39.70685,-104.983668,3,2,6,1649,3120,1900,8/10/2005,264865,,,541212
39661129,1021 Cook St,Denver,CO,80206,39.732584,-104.947596,2,1,5,1094,2970,1905,8/8/2005,220000,,,457916
3635785,2871 Dexter St,Denver,CO,80207,39.757757,-104.933096,2,2,5,1092,5950,1940,8/7/2005,270000,,,507003
3451699,2330 Monaco Pkwy,Denver,CO,80207,39.751575,-104.912047,3,2,7,1823,7150,1952,8/5/2005,290000,,,496309
22262780,920 S Jackson St,Denver,CO,80209,39.699704,-104.942715,3,3,8,2645,13200,1953,8/4/2005,720000,,,1158935
3585519,2041 Grape St,Denver,CO,80207,39.748274,-104.924961,4,4,7,1976,5210,1922,8/4/2005,620000,,,1092977
140426452,3035 Albion St,Denver,CO,80207,39.760775,-104.939708,4,3,7,2163,7440,1935,9/12/2016,695000,10/6/2015,380000,675311
148201661,3724 N York St,Denver,CO,80205,39.768645,-104.959413,3,2,7,1784,5470,1935,4/18/2016,469900,8/9/2013,191148,476852
1800376,3633 N Cook St,Denver,CO,80205,39.767676,-104.947836,2,2,4,816,4690,1935,11/2/2015,375000,7/18/2013,302000,446243
8666025,151 Colorado Blvd,Denver,CO,80206,39.718882,-104.940813,3,2,8,1561,5390,1935,10/25/2016,550000,5/4/2012,437500,676966
22817199,1454 Perry St,Denver,CO,80204,39.739464,-105.038988,3,2,6,1330,7810,1935,12/27/2012,317000,4/20/2010,185800,500385
9690635,2644 Jasmine St,Denver,CO,80207,39.755405,-104.918435,2,1,4,888,4650,1935,4/8/2008,65000,1/8/2008,120184,313957
4250327,1377 Osceola St,Denver,CO,80204,39.737904,-105.038489,3,1,6,1213,4690,1935,12/1/2014,300000,9/1/2005,150000,405584
14336357,2050 Leyden St,Denver,CO,80207,39.74839,-104.914828,2,2,5,1042,7620,1935,6/2/2007,397000,12/28/2004,355000,577302
39507351,2815 Dahlia St,Denver,CO,80207,39.756796,-104.931999,2,2,6,1218,5800,1935,7/10/2017,600000,4/12/2004,368000,592707
46360413,3020 Bellaire St,Denver,CO,80207,39.76061,-104.936906,2,2,5,1230,5950,1935,6/7/2017,468000,10/21/2002,287000,467073
23830883,625 S Downing St,Denver,CO,80209,39.705124,-104.973726,2,2,5,1569,6350,1935,7/8/2008,615000,6/21/2002,500000,749836
43250051,2963 Albion St,Denver,CO,80207,39.759459,-104.939716,2,2,5,1219,5950,1935,11/7/2003,257000,3/24/2000,195000,476181
51380633,2266 Jasmine St,Denver,CO,80207,39.750532,-104.91842,2,2,5,1003,4650,1935,8/16/2000,273000,11/30/1999,0,567141
23640582,3030 Bellaire St,Denver,CO,80207,39.760747,-104.936906,3,2,6,1530,5950,1935,8/1/2008,365000,11/4/1998,192000,562884
184311511,781 S High St,Denver,CO,80209,39.702323,-104.965501,3,2,5,2088,6250,1935,3/13/2017,801000,10/1/1977,57100,801237
4713014,1280 Fillmore St,Denver,CO,80206,39.736639,-104.952488,3,4,10,3024,6560,1917,8/3/2005,480000,,,908785
16275057,3000 Hudson St,Denver,CO,80207,39.760337,-104.92315,2,1,4,972,6250,1948,8/2/2005,23195,,,376329
3726703,2557 Stout St,Denver,CO,80205,39.755241,-104.981406,7,2,12,3037,9375,1886,7/29/2005,385000,,,741107
3369237,3398 Pontiac St,Denver,CO,80207,39.765501,-104.905505,3,2,5,1191,7500,1954,7/22/2005,225000,,,410117
3500892,3182 W 8th Ave,Denver,CO,80204,39.72907,-105.028354,2,3,4,1482,7360,1980,7/21/2005,165000,,,344115
8798088,1648 Saint Paul St,Denver,CO,80206,39.742924,-104.950975,3,2,7,1849,4690,1903,7/20/2005,430000,,,699558
39552260,3101 E 7th Avenue Pkwy,Denver,CO,80206,39.727619,-104.950336,4,5,12,3747,9410,1925,7/14/2005,1300000,,,2651544
26609404,2617 N Glencoe St,Denver,CO,80207,39.755125,-104.926088,2,3,5,1502,4690,1934,2/23/2016,599500,9/1/2015,345000,566554
53636468,3050 Bellaire St,Denver,CO,80207,39.761161,-104.936904,2,3,5,1421,5950,1934,5/3/2012,400000,12/15/2011,260000,638937
140991719,1220 Grove St,Denver,CO,80204,39.735199,-105.026053,1,1,4,716,4690,1934,2/17/2011,74000,11/30/2010,0,285517
141228198,333 Gaylord St,Denver,CO,80206,39.721694,-104.961109,3,5,8,3125,6750,1934,5/29/2014,1960000,5/26/2009,760000,2665931
17062496,165 Colorado Blvd,Denver,CO,80206,39.71905,-104.94105,2,2,5,1204,5390,1934,2/2/2016,332770,3/25/2009,264000,566569
28612938,1000 S Josephine St,Denver,CO,80209,39.698232,-104.957799,3,2,6,1568,6160,1934,8/1/2014,629660,11/7/2008,515000,791252
184762501,520 Colorado Blvd,Denver,CO,80206,39.724762,-104.940274,3,4,8,2421,7210,1934,6/28/2011,215000,8/3/2007,0,885854
15469647,332 Vine St,Denver,CO,80206,39.72161,-104.961692,2,3,8,1579,6750,1934,11/6/2012,875000,7/31/2007,865000,1266218
7043405,2076 Krameria St,Denver,CO,80207,39.748912,-104.916004,2,3,6,1468,6100,1934,8/29/2013,615000,7/23/2007,575000,828628
39802747,3530 E 17th Ave,Denver,CO,80206,39.7436,-104.94569,2,2,6,965,3970,1934,5/31/2012,292000,4/4/2007,256000,545540
206002818,3220 N Franklin St,Denver,CO,80205,39.762485,-104.968084,5,3,8,1729,9412,1934,6/15/2010,250000,2/24/2007,251000,586694
39543588,3035 E Alameda Ave,Denver,CO,80209,39.711551,-104.951425,4,6,12,3919,13244,1934,7/24/2014,1637500,11/7/2005,825000,2198038
3483462,6300 Montview Blvd,Denver,CO,80207,39.747151,-104.914822,4,4,9,3444,9860,1934,9/6/2013,990000,10/10/2005,965000,1430804
39781417,648 S York St,Denver,CO,80209,39.704716,-104.960248,3,2,8,1326,6240,1934,11/13/2015,650000,8/17/2005,422000,856255
39861062,901 Milwaukee St,Denver,CO,80206,39.73068,-104.952075,3,2,9,1579,6250,1934,1/9/2009,560000,8/4/2005,468000,876981
1826068,1617 E 31st Ave,Denver,CO,80205,39.760923,-104.967891,2,2,5,1930,2000,1934,5/2/2013,346000,6/17/2005,290000,512714
17056155,132 Harrison St,Denver,CO,80206,39.718406,-104.941055,2,3,7,1492,5060,1934,7/3/2008,400000,5/12/2005,317500,683634
10140961,2885 Ash St,Denver,CO,80207,39.758022,-104.938618,3,2,6,1502,5950,1934,10/6/2006,341600,8/24/2004,320000,555965
3136230,2036 Krameria St,Denver,CO,80207,39.748207,-104.91601,2,2,5,1278,6830,1934,4/14/2005,452500,7/7/2004,0,665598
3005185,400 Circle Dr,Denver,CO,80206,39.722737,-104.959799,4,7,12,4353,11600,1934,12/22/2004,1950000,7/2/2003,270000,3247697
39907762,941 Monroe St,Denver,CO,80206,39.731285,-104.945398,3,3,9,1617,5950,1934,7/13/2004,429900,4/2/2002,384000,728521
3858644,632 Newton St,Denver,CO,80204,39.726944,-105.036978,2,1,5,661,4340,1934,7/5/2001,125000,5/1/2001,93000,239460
23975009,2727 N Cook St,Denver,CO,80205,39.756295,-104.948001,2,1,5,906,6620,1934,9/10/2002,174600,5/23/2000,122000,407158
184754858,2052 Leyden St,Denver,CO,80207,39.748545,-104.914828,4,3,7,2002,6100,1934,6/15/2015,825000,10/6/1999,230000,906139
184307629,511 S Gilpin St,Denver,CO,80209,39.707209,-104.967806,2,3,7,1296,6518,1934,6/29/2017,760000,5/1/1978,69500,917254
39511635,4 Polo Field Ln,Denver,CO,80209,39.708855,-104.956084,4,6,15,3387,16800,1978,7/11/2005,1250000,,,2584431
39871095,2131 E Alameda Ave,Denver,CO,80209,39.712367,-104.962022,4,5,11,6256,23500,1974,7/11/2005,2818800,,,4576243
1152124,1715 E 23rd Ave,Denver,CO,80205,39.750906,-104.966714,3,1,5,1017,4400,1946,7/7/2005,150000,,,369438
17062540,3640 Ivanhoe St,Denver,CO,80207,39.768281,-104.920816,3,2,5,1124,6250,1955,6/30/2005,185000,,,379352
1800586,2800 Holly St,Denver,CO,80207,39.75673,-104.921949,2,1,5,1200,6250,1951,6/27/2005,170000,,,388315
1789680,2918 Bellaire St,Denver,CO,80207,39.758782,-104.936904,2,1,5,1000,5950,1918,6/27/2005,120000,,,415077
17672199,666 Tennyson St,Denver,CO,80204,39.728122,-105.043517,2,1,4,600,5960,1949,6/23/2005,170000,,,278359
1764806,1365 Clayton St,Denver,CO,80206,39.73802,-104.95543,3,3,8,1752,3125,1886,6/23/2005,265000,,,457519
2647006,2110 Magnolia St,Denver,CO,80207,39.748908,-104.911295,2,1,4,763,6500,1947,6/22/2005,160000,,,309638
2661809,1055 Steele St,Denver,CO,80206,39.733094,-104.949801,2,2,7,1128,4420,1923,6/20/2005,375000,,,599143
3455182,858 S Race St,Denver,CO,80209,39.70094,-104.963708,2,2,8,1140,4680,1926,6/16/2005,452800,,,781998
1534149,1085 Hazel Ct,Denver,CO,80204,39.734469,-105.027862,2,1,4,1097,6250,1949,6/15/2005,172000,,,344363
29467353,3358 N Steele St,Denver,CO,80205,39.764296,-104.949565,2,1,5,816,5210,1926,6/14/2005,2575,,,365079
51233014,2033 Dexter St,Denver,CO,80207,39.748206,-104.933171,3,2,6,1428,8120,1933,7/26/2016,745000,7/9/2014,652000,790750
17062498,150 Colorado Blvd,Denver,CO,80206,39.718656,-104.940334,3,2,6,1358,5950,1933,7/5/2017,600000,4/18/2014,439000,606893
10130410,2070 Krameria St,Denver,CO,80207,39.748775,-104.916007,2,2,5,1170,6100,1933,4/28/2016,599000,3/28/2014,486000,655034
184307481,1021 S Steele St,Denver,CO,80209,39.69796,-104.95037,2,1,5,1128,6500,1933,5/8/2015,570000,4/8/2013,469900,748904
25396083,335 Colorado Blvd,Denver,CO,80206,39.7218,-104.940805,4,4,8,1968,4580,1933,1/10/2013,367735,10/26/2012,0,735788
26467613,1024 S Columbine St,Denver,CO,80209,39.697813,-104.956651,3,2,6,1292,6160,1933,9/18/2013,674000,8/24/2012,615000,870917
20851299,2052 Krameria St,Denver,CO,80207,39.748501,-104.916008,2,2,6,1273,6100,1933,8/5/2015,625000,5/2/2012,481500,684912
184317293,617 E 4th Ave,Denver,CO,80203,39.722664,-104.979487,1,1,4,770,1970,1933,12/18/2014,378000,4/26/2012,233000,420261
24831663,2677 Hudson St,Denver,CO,80207,39.756147,-104.923772,2,2,5,1100,6250,1933,4/1/2015,480000,4/26/2012,362000,600395
153429693,2962 Colorado Blvd,Denver,CO,80207,39.759469,-104.940207,3,3,6,1525,6880,1933,7/26/2013,246000,8/11/2011,200000,522896
140426454,3025 Albion St,Denver,CO,80207,39.760608,-104.939709,2,2,6,1082,7140,1933,6/24/2015,412000,5/27/2010,257000,481301
16559970,1346 Raleigh St,Denver,CO,80204,39.737478,-105.04132,2,4,6,1297,6250,1933,6/18/2012,344000,1/28/2010,180000,541605
52668302,2390 N Glencoe St,Denver,CO,80207,39.752693,-104.925463,2,3,6,1415,5730,1933,7/8/2010,490000,10/28/2009,215000,672690
39601857,2695 Hudson St,Denver,CO,80207,39.756428,-104.923771,2,2,5,1103,6250,1933,9/15/2011,333000,8/25/2009,353000,539402
28602426,2037 Kearney St,Denver,CO,80207,39.748218,-104.917883,2,2,6,1202,6250,1933,8/8/2016,640000,9/30/2008,519500,691654
30561159,359 S Gaylord St,Denver,CO,80209,39.709996,-104.962012,4,4,11,3106,6240,1933,7/17/2009,875000,2/5/2008,0,1665664
9245060,3019 N Josephine St,Denver,CO,80205,39.759924,-104.958936,2,1,5,718,4700,1933,12/29/2016,258000,6/13/2007,85000,279138
149374707,2737 N Madison St,Denver,CO,80205,39.756485,-104.946821,2,1,4,1167,4907,1933,11/29/2010,124000,12/11/2006,0,379708
7590006,2830 Clermont St,Denver,CO,80207,39.75707,-104.934697,2,2,5,1167,5950,1933,4/30/2014,435000,3/1/2006,345000,594436
3136228,2062 Krameria St,Denver,CO,80207,39.748638,-104.916006,3,2,7,1397,6100,1933,5/7/2008,497000,12/21/2005,480000,674042
39762738,345 Colorado Blvd,Denver,CO,80206,39.7218,-104.940805,5,4,10,2411,4580,1933,7/8/2016,650000,8/9/2005,345789,555630
2818635,773 Clayton St,Denver,CO,80206,39.728632,-104.955873,2,3,7,1405,6250,1933,9/22/2005,530000,6/17/2005,505000,857975
23732949,2646 Colorado Blvd,Denver,CO,80207,39.755554,-104.940223,3,2,8,2291,5950,1933,10/7/2011,328000,12/27/2004,360000,583235
39726902,2620 N Glencoe St,Denver,CO,80207,39.755179,-104.925455,3,3,8,1554,6250,1933,12/17/2010,415000,8/18/2004,359900,687076
39901155,2226 Krameria St,Denver,CO,80207,39.749794,-104.915996,2,2,5,1125,6100,1933,4/26/2004,300000,11/28/2003,269000,575780
1789670,2810 Clermont St,Denver,CO,80207,39.756793,-104.934698,2,2,5,1114,5950,1933,4/27/2005,340000,9/10/2003,295000,549811
39610088,3055 Albion St,Denver,CO,80207,39.761102,-104.939708,2,2,6,1364,5950,1933,6/9/2004,301000,7/9/2003,235050,495045
20170919,3629 N Josephine St,Denver,CO,80205,39.767516,-104.958904,2,2,4,860,6250,1933,7/12/2004,198900,1/2/2003,185000,421241
46318783,2877 Eudora St,Denver,CO,80207,39.757937,-104.930875,2,2,6,1428,6250,1933,4/5/2010,335000,3/11/2002,298000,626119
51049782,834 S Gaylord St,Denver,CO,80209,39.701339,-104.961406,3,4,8,2667,6240,1933,7/1/2016,900000,8/3/2000,419000,1293960
43253333,401 Race St,Denver,CO,80206,39.722295,-104.963719,4,6,10,6323,14800,1933,5/17/2003,2450000,7/7/2000,2500000,4802041
43063506,2382 N Glencoe St,Denver,CO,80207,39.752569,-104.925464,2,2,5,1139,5730,1933,3/12/2003,285000,11/17/1999,228900,543137
184754850,2040 Krameria St,Denver,CO,80207,39.748361,-104.916008,2,2,5,1290,6100,1933,5/22/2014,509000,5/4/1998,245000,647052
4304277,2629 N Columbine St,Denver,CO,80205,39.755072,-104.957691,2,1,6,1105,4690,1933,9/4/2005,274500,1/14/1998,0,506543
39821735,681 S Monroe Way,Denver,CO,80209,39.704519,-104.94762,3,2,8,2305,11000,1956,6/13/2005,583000,,,850448
1789650,3540 N Fillmore St,Denver,CO,80205,39.766515,-104.953306,3,1,6,939,4870,1942,6/13/2005,177000,,,415830
1744350,2670 Magnolia St,Denver,CO,80207,39.755971,-104.911372,3,2,6,1253,7810,1947,6/9/2005,162500,,,425013
1191511,480 Xavier St,Denver,CO,80204,39.723348,-105.049467,3,1,6,1316,6200,1952,6/8/2005,169950,,,313430
4713020,1523 Fillmore St,Denver,CO,80206,39.740672,-104.953924,3,4,9,2083,6240,1904,6/8/2005,370000,,,733402
967671,468 Knox Ct,Denver,CO,80204,39.724227,-105.032151,2,1,5,882,6250,1896,6/8/2005,113300,,,282063
2408161,3101 E 26th Avenue Pkwy,Denver,CO,80205,39.754734,-104.950826,3,3,7,2550,17300,1938,6/7/2005,690000,,,832621
7642780,3600 N Marion St,Denver,CO,80205,39.767073,-104.971743,4,1,7,1399,3120,1887,6/7/2005,167000,,,405008
1152388,553 S Logan St,Denver,CO,80209,39.706575,-104.983149,2,1,5,836,3120,1888,6/4/2005,198000,,,384254
1800590,2815 Hudson St,Denver,CO,80207,39.756861,-104.923786,2,2,5,1507,6250,1951,6/2/2005,289000,,,476965
16742216,3420 N Jackson St,Denver,CO,80205,39.764924,-104.942558,2,2,5,1043,6170,1932,6/2/2017,439000,3/2/2017,330000,442588
11928143,624 S Williams St,Denver,CO,80209,39.705176,-104.966024,2,2,5,1042,4680,1932,12/23/2016,708200,9/8/2016,700000,738125
184296755,2812 N Williams St,Denver,CO,80205,39.757295,-104.965609,3,3,6,1032,4690,1932,8/19/2016,1000000,10/20/2014,436000,568534
26848913,3917 Haddon Rd,Denver,CO,80205,39.755309,-104.941606,3,2,7,1779,8960,1932,11/29/2013,293000,8/6/2013,223000,634281
150497042,308 Harrison St,Denver,CO,80206,39.721275,-104.941046,2,2,8,1249,4560,1932,1/20/2016,525000,7/22/2013,408000,594662
184296491,3011 N Elizabeth St,Denver,CO,80205,39.759779,-104.956459,2,2,5,972,5890,1932,3/10/2014,296500,6/27/2013,240000,465291
51268116,394 S Vine St,Denver,CO,80209,39.709436,-104.96256,3,4,8,2139,6240,1932,5/24/2016,1269500,4/17/2013,1005000,1392979
10311681,1043 Madison St,Denver,CO,80206,39.73291,-104.946492,2,2,8,1051,4880,1932,5/2/2016,602500,11/20/2012,435725,637579
1789668,2671 Ash St,Denver,CO,80207,39.755975,-104.938633,3,2,6,1370,5950,1932,12/3/2012,350001,9/10/2012,0,599461
9988260,601 Monroe St,Denver,CO,80206,39.725771,-104.945405,2,3,8,1227,5940,1932,11/5/2013,594000,7/2/2012,302000,798288
39541719,2234 Krameria St,Denver,CO,80207,39.749931,-104.915996,2,2,5,1081,6100,1932,8/10/2015,545000,6/6/2012,407000,612952
43158975,2630 N Glencoe St,Denver,CO,80207,39.755314,-104.925454,2,1,5,1007,6250,1932,5/30/2017,530000,5/23/2012,289900,549667
23732952,2626 Colorado Blvd,Denver,CO,80207,39.755282,-104.940225,3,2,6,1604,5950,1932,4/25/2017,505000,5/1/2012,230000,511998
23001237,2269 Krameria St,Denver,CO,80207,39.750551,-104.916648,2,2,5,1084,6100,1932,6/17/2015,495000,4/25/2012,401000,602372
24684237,2870 Clermont St,Denver,CO,80207,39.757753,-104.934696,2,2,5,1076,5950,1932,6/30/2017,567500,1/27/2012,336000,559280
30412596,2215 Krameria St,Denver,CO,80207,39.749589,-104.916651,2,2,5,990,6100,1932,10/4/2012,435000,1/3/2012,368000,569708
140426453,3063 Albion St,Denver,CO,80207,39.761239,-104.939707,2,2,5,1089,5950,1932,8/28/2014,441500,7/7/2011,310000,535945
141858144,2855 Eudora St,Denver,CO,80207,39.757522,-104.930875,2,2,6,1068,6250,1932,7/22/2013,365000,1/20/2011,278300,589132
154149192,580 Race St,Denver,CO,80206,39.725249,-104.962997,4,5,12,4725,10300,1932,9/30/2016,3325000,11/16/2010,735000,3524810
51242368,2049 Jasmine St,Denver,CO,80207,39.748408,-104.91911,2,2,5,1092,6800,1932,12/21/2015,491980,10/20/2010,389000,607511
3455184,674 S York St,Denver,CO,80209,39.704299,-104.960249,2,3,8,1322,6240,1932,5/29/2012,691500,10/19/2010,629500,1088953
144251287,2201 Albion St,Denver,CO,80207,39.749466,-104.939767,4,4,7,2522,8920,1932,12/7/2012,607500,7/27/2010,580000,949047
1070332,3625 N Race St,Denver,CO,80205,39.767503,-104.963795,2,1,5,922,5210,1932,5/14/2014,307500,6/1/2010,216000,414197
39540795,2201 Krameria St,Denver,CO,80207,39.749452,-104.916652,2,2,5,1001,6100,1932,9/1/2016,412000,5/3/2010,412000,624054
143315460,3601 N York St,Denver,CO,80205,39.767088,-104.960094,2,2,6,1055,4690,1932,6/10/2010,219170,1/22/2010,156000,485121
143595394,2846 Albion St,Denver,CO,80207,39.757334,-104.939119,2,2,5,1022,5950,1932,6/3/2013,336500,10/20/2009,278500,574891
46306289,517 E 5th Ave,Denver,CO,80203,39.724272,-104.980695,2,2,6,956,2366,1932,12/24/2012,313000,8/28/2009,261500,506816
140180908,2262 Jasmine St,Denver,CO,80207,39.750412,-104.918421,2,2,6,1114,6200,1932,12/2/2011,415000,4/27/2009,407500,618990
54041600,715 Adams St,Denver,CO,80206,39.727712,-104.948719,2,4,6,2700,5950,1932,10/5/2016,1300000,4/6/2009,420000,1376131
15060023,2614 N Glencoe St,Denver,CO,80207,39.755039,-104.925456,2,2,4,979,6250,1932,1/24/2012,324035,3/31/2009,355000,538181
24663861,1065 S Josephine St,Denver,CO,80209,39.697128,-104.958433,2,2,5,1134,6160,1932,8/24/2012,492500,8/28/2008,439900,751319
14344639,6101 Montview Blvd,Denver,CO,80207,39.747685,-104.917286,2,3,7,1927,6500,1932,5/11/2016,880000,7/29/2008,615000,920945
10333247,505 E 5th Ave,Denver,CO,80203,39.724273,-104.980917,2,2,6,956,2947,1932,8/19/2011,320000,7/23/2008,290000,488665
18469193,2995 Birch St,Denver,CO,80207,39.760022,-104.936415,3,2,5,1446,6530,1932,4/14/2010,327095,7/15/2008,289500,512238
13095295,763 Newton St,Denver,CO,80204,39.729386,-105.037617,3,1,6,959,3140,1932,5/19/2008,55000,12/17/2007,0,257960
1789660,3115 E 37th Ave,Denver,CO,80205,39.768301,-104.950374,3,2,5,998,5620,1932,2/2/2016,346710,12/13/2007,194900,425480
619482,3401 N Columbine St,Denver,CO,80205,39.764625,-104.957681,4,4,8,3063,3110,1932,5/5/2009,420000,10/1/2007,109900,832324
11080656,6119 Montview Blvd,Denver,CO,80207,39.747685,-104.916909,3,4,6,1752,6500,1932,3/2/2016,701500,8/20/2007,556000,885990
14336422,2045 Krameria St,Denver,CO,80207,39.748358,-104.916662,2,2,6,1155,6100,1932,12/24/2015,630000,8/17/2007,462000,668275
3755783,1253 Perry St,Denver,CO,80204,39.735778,-105.039624,2,1,7,794,6250,1932,1/22/2013,115000,6/25/2007,92900,403514
13551262,2879 Ash St,Denver,CO,80207,39.757885,-104.938619,2,2,5,1000,5950,1932,4/18/2016,508000,5/11/2007,265000,519394
7043347,3615 N York St,Denver,CO,80205,39.767297,-104.960095,2,2,6,1017,4690,1932,10/16/2007,163000,2/15/2007,0,461086
9879751,2669 Hudson St,Denver,CO,80207,39.756006,-104.923773,2,2,7,1789,6250,1932,9/6/2012,407000,7/24/2006,372000,589125
368266,1411 Tennyson St,Denver,CO,80204,39.738801,-105.044343,2,2,5,1174,5880,1932,7/3/2013,360000,2/17/2006,254000,513104
184294623,2063 Kearney St,Denver,CO,80207,39.748636,-104.917882,2,1,5,970,6250,1932,6/26/2017,525000,1/17/2006,0,577062
23117887,1057 S University Blvd,Denver,CO,80209,39.697272,-104.959731,3,3,8,1316,5200,1932,9/23/2008,339000,1/3/2006,360000,680242
4801309,1075 S University Blvd,Denver,CO,80209,39.697003,-104.959732,3,2,8,1288,5850,1932,3/12/2010,405000,10/13/2005,349000,606804
39764624,640 Detroit St,Denver,CO,80206,39.7264,-104.954075,2,2,7,1154,6250,1932,7/2/2013,460000,6/2/2005,380000,681546
2408165,3711 E 26th Avenue Pkwy,Denver,CO,80205,39.754689,-104.943652,3,3,7,3192,8730,1932,9/25/2007,662000,3/29/2005,362500,791085
39588068,2081 Jasmine St,Denver,CO,80207,39.74896,-104.919108,2,2,5,1138,6800,1932,4/11/2012,397000,1/5/2005,332000,619263
3665716,2710 N Milwaukee St,Denver,CO,80205,39.756016,-104.952063,3,2,8,1343,6870,1932,5/23/2013,380000,8/30/2004,307500,591873
39905328,2251 Krameria St,Denver,CO,80207,39.750276,-104.91665,2,1,5,996,6100,1932,8/17/2015,416000,8/16/2004,257000,545099
39733263,2728 N Milwaukee St,Denver,CO,80205,39.756292,-104.952063,2,2,5,1121,6250,1932,10/8/2004,260000,6/30/2004,193000,520650
19402234,634 Lowell Blvd,Denver,CO,80204,39.726935,-105.034801,2,1,6,880,4410,1932,7/7/2004,150000,6/4/2004,198309,336495
205579218,2 S Pearl St,Denver,CO,80209,39.716366,-104.980098,2,2,5,1080,3201,1932,5/16/2012,350000,4/26/2004,271000,502596
49394788,3739 N Vine St,Denver,CO,80205,39.768862,-104.96256,2,1,5,1158,4690,1932,9/25/2009,168000,12/31/2003,0,387539
4870043,3421 N Steele St,Denver,CO,80205,39.764922,-104.950285,2,2,4,815,4650,1932,9/23/2013,205000,12/18/2003,110000,441593
